first derivatives for non-terminal "dangle":
							inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
								inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
									inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	
										inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	
											inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	6.94454e-10	0	0	2.13858e-09	
												inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	1.32193e-09	0	0	2.66683e-09	
													inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	
														inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	
															inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	
																inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	
																	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	
																		inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	
																			inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	
																				inf	inf	inf	inf	inf	inf	inf	inf	0	0	
																					inf	inf	inf	inf	inf	inf	inf	inf	0	
																						inf	inf	inf	inf	inf	inf	inf	inf	
																							inf	inf	inf	inf	inf	inf	inf	
																								inf	inf	inf	inf	inf	inf	
																									inf	inf	inf	inf	inf	
																										inf	inf	inf	inf	
																											inf	inf	inf	
																												inf	inf	
																													inf	
first derivatives for non-terminal "ml_comps":
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	1.00387e-12	inf	inf	inf	inf	inf	inf	3.52402e-11	3.83374e-11	inf	2.13769e-10	2.25535e-10	inf	
		inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	1.87116e-12	inf	inf	inf	inf	inf	inf	6.91256e-09	8.68578e-11	inf	4.35871e-08	4.31296e-10	inf	
			inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	1.87116e-12	inf	inf	inf	inf	inf	inf	6.91256e-09	8.68578e-11	inf	4.35871e-08	4.31296e-10	inf	
				inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	1.01244e-13	inf	inf	inf	inf	inf	inf	3.26882e-10	1.12284e-10	inf	8.30489e-09	1.30912e-10	inf	
					inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	inf	inf	inf	inf	inf	inf	6.90003e-12	5.7529e-11	inf	1.45137e-08	1.55278e-10	inf	
						inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	inf	inf	inf	inf	inf	inf	6.90003e-12	5.7529e-11	inf	1.45137e-08	1.55278e-10	inf	
							inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf	inf	inf	inf	inf	inf	6.90003e-12	5.7529e-11	inf	1.45137e-08	1.55278e-10	inf	
								inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	6.90003e-12	5.7529e-11	inf	1.45137e-08	1.55278e-10	inf	
									inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	inf	inf	inf	0	4.53247e-11	inf	1.38219e-08	1.40357e-10	inf	
										inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf	inf	inf	0	4.28585e-11	inf	1.36919e-08	1.3741e-10	inf	
											inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	4.28585e-11	inf	1.36919e-08	1.3741e-10	inf	
												inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	1.55159e-12	inf	4.86091e-10	6.58436e-12	inf	
													inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	inf	0	0	inf	
														inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	inf	0	0	inf	
															inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf	0	0	inf	
																inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	inf	
																	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	inf	
																		inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	inf	
																			inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
																				inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
																					inf	inf	inf	inf	inf	inf	inf	inf	inf	
																						inf	inf	inf	inf	inf	inf	inf	inf	
																							inf	inf	inf	inf	inf	inf	inf	
																								inf	inf	inf	inf	inf	inf	
																									inf	inf	inf	inf	inf	
																										inf	inf	inf	inf	
																											inf	inf	inf	
																												inf	inf	
																													inf	
first derivatives for non-terminal "ml_comps1":
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
		inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
			inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
				inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
					inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
						inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
							inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
								inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
									inf	inf	inf	inf	inf	inf	inf	0	9.00227e-14	inf	inf	inf	inf	inf	inf	1.98566e-10	1.39964e-11	inf	5.76595e-10	1.27163e-11	inf	
										inf	inf	inf	inf	inf	inf	0	1.97519e-12	inf	inf	inf	inf	inf	inf	6.94317e-09	1.43693e-10	inf	2.55379e-08	2.584e-10	inf	
											inf	inf	inf	inf	inf	0	1.97519e-12	inf	inf	inf	inf	inf	inf	6.94317e-09	1.43693e-10	inf	2.55379e-08	2.584e-10	inf	
												inf	inf	inf	inf	inf	4.23674e-13	inf	inf	inf	inf	inf	inf	2.75145e-10	9.39339e-12	inf	7.23918e-09	7.67171e-11	inf	
													inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	3.74449e-11	3.69237e-12	inf	6.93344e-09	7.33639e-11	inf	
														inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	3.74449e-11	3.69237e-12	inf	6.93344e-09	7.33639e-11	inf	
															inf	inf	inf	inf	inf	inf	inf	inf	inf	3.74449e-11	3.69237e-12	inf	6.93344e-09	7.33639e-11	inf	
																inf	inf	inf	inf	inf	inf	inf	inf	3.74449e-11	3.69237e-12	inf	6.93344e-09	7.33639e-11	inf	
																	inf	inf	inf	inf	inf	inf	inf	0	4.20205e-12	inf	7.27669e-09	7.74483e-11	inf	
																		inf	inf	inf	inf	inf	inf	0	4.93538e-11	inf	3.24139e-08	3.32263e-10	inf	
																			inf	inf	inf	inf	inf	0	4.93538e-11	inf	3.24139e-08	3.32263e-10	inf	
																				inf	inf	inf	inf	inf	2.50287e-11	inf	1.90819e-09	4.38367e-11	inf	
																					inf	inf	inf	inf	inf	inf	0	0	inf	
																						inf	inf	inf	inf	inf	0	0	inf	
																							inf	inf	inf	inf	inf	0	inf	
																								inf	inf	inf	inf	inf	inf	
																									inf	inf	inf	inf	inf	
																										inf	inf	inf	inf	
																											inf	inf	inf	
																												inf	inf	
																													inf	
first derivatives for non-terminal "multiloop":
inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	1.00387e-12	0	0	0	0	0	0	3.52402e-11	3.83374e-11	0	2.13769e-10	2.25535e-10	
	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	9.36285e-13	0	0	0	0	0	0	6.88019e-09	5.14769e-11	0	4.3383e-08	2.15648e-10	
		inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
			inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	3.50341e-14	0	0	0	0	0	0	7.44062e-11	1.07094e-10	0	5.6205e-11	4.36374e-11	
				inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	6.72715e-12	1.04954e-11	0	7.21548e-09	3.88196e-11	
					inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	
						inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	
							inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	
								inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	
									inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	
										inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	
											inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	3.50659e-14	0	1.60797e-12	1.72218e-12	
												inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	
													inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	
														inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	
															inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	
																inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	0	
																	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	0	
																		inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
																			inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
																				inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	
																					inf	inf	inf	inf	inf	inf	inf	inf	inf	
																						inf	inf	inf	inf	inf	inf	inf	inf	
																							inf	inf	inf	inf	inf	inf	inf	
																								inf	inf	inf	inf	inf	inf	
																									inf	inf	inf	inf	inf	
																										inf	inf	inf	inf	
																											inf	inf	inf	
																												inf	inf	
																													inf	
first derivatives for non-terminal "rightB":
inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	2.71987e-09	2.17696e-09	0	0	0	0	0	0	7.72796e-10	6.83085e-10	0	1.63389e-05	4.06634e-07	
	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
		inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
			inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	2.33232e-09	1.20829e-09	0	0	0	0	0	0	3.79471e-08	2.50615e-08	0	7.09651e-05	1.65245e-06	
				inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
					inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
						inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
							inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
								inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
									inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	
										inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	
											inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	2.333e-09	1.20939e-09	0	1.43327e-07	6.34581e-09	
												inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	
													inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	
														inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	
															inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	
																inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	
																	inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	
																		inf	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	
																			inf	inf	inf	inf	inf	inf	inf	inf	0	8.71298e-07	2.23099e-08	
																				inf	inf	inf	inf	inf	inf	inf	inf	0	0	
																					inf	inf	inf	inf	inf	inf	inf	inf	0	
																						inf	inf	inf	inf	inf	inf	inf	inf	
																							inf	inf	inf	inf	inf	inf	inf	
																								inf	inf	inf	inf	inf	inf	
																									inf	inf	inf	inf	inf	
																										inf	inf	inf	inf	
																											inf	inf	inf	
																												inf	inf	
																													inf	
first derivatives for non-terminal "stack":
inf	inf	inf	inf	inf	inf	inf	0	0	0	0.000671769	0	0	0	0	0	0	0	5.67597e-05	0	0	0	0	0	0	0	0.000592323	0	0	0.962741	
	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
		inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
			inf	inf	inf	inf	inf	inf	inf	6.28354e-05	0	0	0	0	0	0	0	9.44747e-05	0	0	0	0	0	0	0	0.97746	0	0	0.000570971	
				inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
					inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
						inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
							inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
								inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0.977131	0	0	0	0	0	0	0	0	
									inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
										inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	
											inf	inf	inf	inf	inf	inf	inf	0.941234	0	0	0	0	0	0	0	9.45603e-05	0	0	5.70846e-05	
												inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	
													inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	
														inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	
															inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	
																inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	0	
																	inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	0	
																		inf	inf	inf	inf	inf	inf	inf	0	0	0	0	0	
																			inf	inf	inf	inf	inf	inf	inf	6.28938e-05	0	0	0.000671532	
																				inf	inf	inf	inf	inf	inf	inf	0	0	0	
																					inf	inf	inf	inf	inf	inf	inf	0	0	
																						inf	inf	inf	inf	inf	inf	inf	0	
																							inf	inf	inf	inf	inf	inf	inf	
																								inf	inf	inf	inf	inf	inf	
																									inf	inf	inf	inf	inf	
																										inf	inf	inf	inf	
																											inf	inf	inf	
																												inf	inf	
																													inf	
first derivatives for non-terminal "strong":
inf	inf	inf	inf	inf	0	0	0	0	5.36738e-07	0.000672981	0	0	0	0	0	0	1.44543e-07	5.6872e-05	0	0	0	0	0	0	9.33044e-07	0.000595146	0	0.000588242	0.965119	
	inf	inf	inf	inf	inf	0	0	0	3.20224e-06	1.47853e-06	0	0	0	0	0	0	2.68657e-07	3.05448e-07	0	0	0	0	0	0	2.84559e-06	5.34055e-05	0	0.00455138	0.00385592	
		inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
			inf	inf	inf	inf	inf	0	1.54451e-06	6.37603e-05	0	0	0	0	0	0	2.4079e-07	9.46231e-05	0	0	0	0	0	0	0.00191216	0.980303	0	7.95073e-05	0.000574541	
				inf	inf	inf	inf	inf	3.00636e-07	2.19523e-06	0	0	0	0	0	0	4.63376e-07	3.56282e-07	0	0	0	0	0	0	0.00393	0.00127517	0	2.743e-06	3.23511e-06	
					inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
						inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
							inf	inf	inf	inf	inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
								inf	inf	inf	inf	inf	2.70076e-06	0	0	0	0	0	0	0.00732961	0.979625	0	0	0	0	0	0	0	0	
